loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
15000, 36 months,9.16%,478.12,B,B2,GS-11,8 years,MORTGAGE,93000,Not Verified,Current,home_improvement,TX,23.23,0,Jul-77,3,80,,21,0,30534,50%,37,w,3696.61,Aug-18,0,64,0,242865,2,1,1,1,6,37607,96,2,3,3677,50,60670,0,0,5,5,12782,3058,61,166,331,0,0,1,0,,0,80,0,6,17,8,8,10,17,25,16,19,0,4,95,33.3,0,0,276762,68141,18350,39183
18600, 60 months,9.16%,387.56,B,B2,Criminal Investigator,10+ years,MORTGAGE,62500,Not Verified,Current,debt_consolidation,TX,21.37,0,May-96,1,44,,14,0,12292,36.50%,36,w,10965.97,Aug-18,0,,0,41349,0,3,0,2,13,29057,78,1,2,4450,58,33700,3,2,3,4,2954,2839,70.4,136,238,8,8,3,93,66,4,46,0,3,7,3,6,14,11,19,7,14,0,1,88.9,66.7,0,0,70920,41349,9600,37220
1500, 36 months,6.49%,45.97,A,A2,,n/a,MORTGAGE,46800,Not Verified,Fully Paid,home_improvement,OH,17.67,0,Oct-95,3,,78,16,1,2706,11.40%,37,w,0,Aug-18,0,,0,137839,4,2,1,2,1,23780,90,4,5,1235,53,23700,1,0,4,7,9189,12265,9.1,149,245,2,1,3,2,,1,,0,1,5,6,15,6,13,28,5,16,0,5,100,0,1,0,167481,26486,13500,26435
18000, 36 months,11.99%,597.78,C,C1,Leasing Manager,< 1 year,MORTGAGE,65000,Not Verified,Current,home_improvement,OH,33.26,1,Dec-93,0,22,14,17,3,14297,18.80%,52,w,4573.85,Aug-18,0,62,0,220567,1,3,2,2,8,45593,82,2,2,10027,46,76200,2,3,13,4,12975,16400,40.4,140,267,3,3,5,3,66,0,22,2,4,8,4,10,21,12,26,8,17,0,4,90.2,0,0,3,337982,59890,27500,55482
15000, 36 months,9.16%,478.12,B,B2,Para professional,8 years,OWN,79000,Not Verified,Current,credit_card,OK,3.6,0,Feb-12,0,,,3,0,9074,84.80%,5,w,3696.6,Aug-18,0,,0,9074,1,0,0,0,,0,,1,1,8652,85,10700,0,0,1,1,3025,348,96.1,,49,5,5,0,26,,10,,0,1,3,1,2,0,3,5,3,3,0,1,100,100,0,0,10700,9074,9000,0
15000, 60 months,9.75%,316.87,B,B3,Coding Director,10+ years,MORTGAGE,80000,Source Verified,Current,debt_consolidation,AR,14.66,1,May-73,0,16,,22,0,23510,46.10%,44,w,8896.87,Aug-18,0,,0,84147,0,1,0,1,22,15857,73,2,2,6314,54,51000,3,3,0,3,4207,7690,66.1,139,514,8,8,3,8,16,14,16,0,5,12,10,14,10,20,31,12,22,0,2,86,44.4,0,0,121766,39367,22700,21766
32200, 60 months,18.25%,822.06,D,D3,Software Specialists,10+ years,MORTGAGE,100053,Source Verified,Current,debt_consolidation,MD,16.65,0,Feb-83,1,,60,13,1,14260,40.80%,35,w,20705.93,Aug-18,0,,0,265254,2,2,1,1,9,12976,35,3,4,5936,37,26400,0,3,2,7,20404,446,93.1,122,397,1,1,6,24,,1,,0,4,7,4,10,6,10,21,7,13,0,4,100,100,1,0,310017,27236,11500,36609
31200, 36 months,18.25%,1131.88,D,D3,Supervisor ,10+ years,RENT,65000,Source Verified,Fully Paid,debt_consolidation,OK,30.67,0,Dec-99,0,29,,5,0,3140,30.80%,23,w,0,May-18,0,,0,33431,1,2,2,3,3,30291,84,0,1,2919,72,10200,1,8,2,4,8358,6081,32.4,128,195,21,3,0,93,,6,,0,1,2,1,2,14,3,9,2,5,0,2,95.7,0,0,0,46160,33431,9000,35960
10000, 36 months,7.39%,310.56,A,A4,owner,10+ years,MORTGAGE,40000,Source Verified,Current,debt_consolidation,FL,9.69,0,Oct-00,3,48,,10,0,9838,16.30%,16,w,2416.91,Aug-18,0,48,0,10701,1,0,0,2,22,863,64,3,6,1133,17,60500,3,0,3,8,1189,44299,4.5,83,185,2,2,0,11,48,1,48,1,4,5,6,9,4,9,12,5,10,0,3,93.7,0,0,0,61842,10701,46400,1342
10000, 36 months,11.47%,329.62,B,B5,Production Tech,10+ years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,MS,8.95,0,Jul-11,1,45,,3,0,4827,63.50%,3,w,0,Aug-18,0,,0,5832,1,1,1,1,3,1005,67,0,1,3127,64,7600,0,0,1,2,1944,173,94.8,3,56,20,3,0,56,45,3,45,0,1,2,1,1,1,2,2,2,3,0,1,66.7,100,0,0,9100,5832,3300,1500
15500, 36 months,11.99%,514.75,C,C1,Teacher,10+ years,MORTGAGE,70000,Source Verified,Fully Paid,debt_consolidation,CA,12.69,1,Jul-99,1,8,,5,0,7832,86.10%,16,w,0,Aug-18,0,,0,429793,1,2,1,1,6,11770,34,0,0,4227,44,9100,2,0,4,3,85959,773,84.5,196,200,67,6,2,67,,1,8,0,1,2,1,2,9,2,5,2,5,0,2,81.2,100,0,0,458845,19602,5000,35183
20000, 36 months,11.99%,664.2,C,C1,Director of Care Services,10+ years,RENT,54000,Source Verified,Charged Off,debt_consolidation,HI,31.89,0,Dec-06,0,,,12,0,32022,77.20%,16,w,0,Mar-17,0,,0,98212,0,2,0,0,25,66190,71,0,0,6304,75,41500,0,0,1,0,8184,5966,80,111,107,41,25,0,41,,10,,0,6,9,7,8,3,10,13,9,12,0,0,100,71.4,0,0,114773,98212,29900,73273
3000, 36 months,17.27%,107.37,D,D2,Internet Sales,1 year,MORTGAGE,60000,Source Verified,Current,home_improvement,NC,9.02,0,Dec-01,4,61,98,32,1,16331,33.40%,45,w,805.49,Aug-18,0,61,0,161277,8,1,0,0,27,4223,123,12,19,4409,39,48900,0,1,16,21,5040,19711,42.2,171,57,2,1,2,2,,1,,1,7,8,14,15,7,30,35,8,32,0,13,97.6,35.7,1,0,193432,20554,34100,3448
30000, 36 months,9.16%,956.23,B,B2,Lineman,10+ years,MORTGAGE,230000,Source Verified,Fully Paid,debt_consolidation,GA,16.64,0,Sep-03,0,,,12,0,27811,65.10%,30,w,0,Aug-18,0,,0,286991,3,4,1,1,6,137748,55,3,3,10636,63,42700,2,1,4,4,23916,12604,65.2,150,144,3,3,3,3,,2,,0,4,5,5,8,16,7,11,5,12,0,4,100,40,0,0,351573,165559,36200,169110
17500, 60 months,12.99%,398.09,C,C2,Sewing Machine Operator,10+ years,MORTGAGE,35000,Verified,Current,debt_consolidation,MI,39.54,0,Jun-88,0,,,24,0,17536,34.80%,47,w,10718.14,Aug-18,0,,0,68275,1,3,0,1,23,5711,20,1,3,6701,29,50400,0,0,0,4,3593,19067,44.4,73,333,4,4,3,4,,,,0,4,8,5,16,4,19,39,8,24,0,1,100,20,0,0,129400,23297,34300,28655
24000, 60 months,12.99%,545.96,C,C2,Aggregate Materials,10+ years,MORTGAGE,159921,Not Verified,Fully Paid,debt_consolidation,OK,25.09,0,May-85,0,,,12,0,55439,80.20%,20,w,0,Jan-18,0,,0,303762,0,1,0,0,51,8009,,1,2,17861,86,69100,1,0,2,2,25314,567,98.6,173,370,12,12,3,61,,0,,0,4,7,4,7,4,9,12,7,12,0,1,100,100,0,0,381542,94149,40700,45885
16000, 36 months,5.32%,481.84,A,A1,IT Manager,3 years,MORTGAGE,55000,Source Verified,Charged Off,home_improvement,GA,1.66,0,Jan-94,0,,,7,0,3000,13.90%,12,w,0,Jun-17,0,,875,52895,0,1,0,0,50,49895,,3,4,2293,14,21600,0,0,1,4,7556,16100,15.7,113,266,11,11,0,11,,11,,0,4,4,5,7,2,6,10,4,7,0,3,100,0,0,0,71495,52895,19100,49895
3000, 36 months,24.99%,119.27,F,F3,ENGINEER,6 years,RENT,115000,Source Verified,Fully Paid,debt_consolidation,CA,11.24,7,Feb-01,2,18,,17,0,2660,47.50%,48,f,0,Aug-18,0,18,0,118253,4,13,4,4,1,115593,97,4,4,0,94,5600,1,3,4,8,6956,500,0,126,181,2,1,2,9,19,2,19,5,0,3,1,5,31,4,14,3,17,2,8,74.4,0,0,0,125265,118253,500,119665
5925, 36 months,21.97%,226.19,E,E4,transport,3 years,RENT,26500,Source Verified,Charged Off,credit_card,FL,34.24,0,Dec-07,0,,,12,0,15859,48.50%,18,f,0,Aug-18,0,,0,22033,0,1,1,1,7,6174,88,0,2,3386,56,32700,0,0,0,3,1836,4911,64.4,7,99,18,7,0,18,,17,,0,5,8,5,6,1,11,16,8,12,0,1,100,80,0,0,39700,22033,13800,7000
6000, 36 months,6.97%,185.19,A,A3,Insurance Agent,< 1 year,MORTGAGE,56000,Source Verified,Fully Paid,credit_card,WA,15.15,1,Oct-86,0,22,70,7,1,8981,51.30%,28,w,0,Aug-18,0,,2470,24138,0,1,1,3,10,15157,72,1,1,8273,63,17500,0,5,4,4,3448,4319,67.5,122,353,10,10,2,10,,10,,0,3,3,3,12,7,6,19,3,7,0,2,95.2,33.3,1,0,38487,24138,13300,20987
2500, 36 months,10.75%,81.56,B,B4,Director of Communications,10+ years,RENT,72000,Source Verified,Fully Paid,medical,LA,22.45,0,Jul-00,0,,,7,0,13800,85.70%,19,w,0,Nov-16,0,,0,186552,1,2,1,1,9,172752,82,1,1,5640,84,16100,0,0,0,2,26650,238,97.9,162,188,4,4,0,4,,,,0,2,5,2,7,6,5,13,5,7,0,2,100,100,0,0,197917,186552,11200,181817
15000, 36 months,11.47%,494.43,B,B5,Software Developer,2 years,RENT,65596,Source Verified,Fully Paid,debt_consolidation,TX,12.81,0,Aug-09,1,,,11,0,13550,48%,14,w,0,Aug-18,0,,0,74598,1,4,1,1,5,61048,96,1,4,6054,81,28200,3,1,6,5,6782,8141,56,79,44,7,5,0,7,,0,,0,4,5,4,4,7,7,7,5,11,0,2,100,0,0,0,91933,74598,18500,63733
10000, 36 months,9.75%,321.5,B,B3,,n/a,RENT,50000,Verified,Current,debt_consolidation,CA,21.12,0,Dec-91,0,,,9,0,6564,59.70%,18,w,2482.76,Aug-18,0,,152,153198,2,3,3,4,5,10164,77,0,2,0,69,11000,0,1,0,6,17022,,,152,291,15,5,1,,,15,,0,0,5,0,4,6,5,11,5,9,0,3,100,,0,0,171827,16728,0,13227
7000, 36 months,18.99%,256.56,D,D4,,n/a,OWN,23395,Verified,Charged Off,debt_consolidation,CA,22.27,0,Feb-87,1,,44,12,1,12803,68%,22,w,0,Aug-18,0,44,0,12803,1,0,0,0,140,0,0,3,9,3903,68,18825,0,0,2,9,1163,1946,81,143,349,5,5,1,5,,5,,0,8,11,10,10,2,11,19,10,11,0,3,95,57.1,1,0,18825,12803,13625,0
20000, 60 months,11.99%,444.79,C,C1,Psychotherapist,4 years,RENT,72000,Verified,Current,moving,GA,9.75,0,Apr-98,0,42,,7,0,54166,25%,16,w,12130.68,Aug-18,0,,0,247285,1,1,0,0,31,9921,64,2,2,5502,41,72000,0,0,0,3,35326,12497,30.6,140,215,5,5,3,5,42,21,42,0,2,3,2,4,2,5,11,3,7,0,2,80,0,0,0,274898,64087,18000,15469
35000, 36 months,16.29%,1235.52,D,D1,Realtor,10+ years,MORTGAGE,218000,Source Verified,Current,debt_consolidation,VA,13.53,0,Dec-97,0,69,106,18,1,37564,76.30%,25,w,9306.41,Aug-18,0,,0,143697,1,4,1,2,6,106133,56,2,5,7632,65,49200,1,0,3,7,7983,3523,86,147,219,7,6,0,7,69,7,69,0,7,14,7,8,7,14,18,14,18,0,3,96,71.4,0,1,181809,143697,25200,132609
12000, 60 months,11.47%,263.74,B,B5,Manager,9 years,OWN,45432,Verified,Fully Paid,credit_card,PA,11.33,1,Aug-02,1,23,,7,0,11073,56%,20,w,0,Aug-18,0,37,0,11073,1,0,0,0,106,0,0,1,1,4384,56,19600,0,0,1,1,1581,3175,58,134,163,5,5,0,5,23,5,23,0,4,7,8,10,5,7,15,5,7,0,1,80,25,0,0,19600,11073,12700,0
10000, 36 months,11.47%,329.62,B,B5,Sales manager,2 years,MORTGAGE,120000,Verified,Current,major_purchase,OH,24.72,0,Dec-01,1,,61,13,1,3118,22.60%,49,w,2528.19,Aug-18,0,,426,253003,3,7,3,7,5,93234,82,2,4,838,76,13800,0,8,3,13,19462,4262,16.4,149,171,0,0,5,0,,1,,0,1,2,3,10,29,5,15,2,13,0,7,100,0,1,0,286540,96352,5100,113658
30000, 60 months,12.99%,682.44,C,C2,Supervisory Border Patrol Agent,10+ years,MORTGAGE,100000,Source Verified,Current,credit_card,TX,17.87,0,Sep-96,0,70,,12,0,31160,67.60%,35,w,18373.96,Aug-18,0,,0,450795,0,1,0,2,16,12387,61,0,0,19558,66,46100,1,6,1,3,37566,7390,78.9,234,169,25,8,4,34,,10,,0,5,9,5,8,14,9,17,9,12,0,1,97.1,40,0,0,498218,43547,35000,20235
27000, 60 months,7.39%,539.62,A,A4,Senior Product Engineer,8 years,OWN,83400,Not Verified,Fully Paid,credit_card,MI,13.44,0,May-02,0,,,10,0,25298,58.60%,15,w,0,May-18,0,,0,239256,0,2,0,0,49,24360,56,0,0,4867,57,43200,0,1,2,0,23926,133,97.3,128,166,42,32,1,98,,0,,0,1,2,1,1,6,6,7,2,10,0,0,100,100,0,0,286664,49720,5000,43763
7325, 36 months,15.31%,255.04,C,C5,,n/a,OWN,35000,Source Verified,Charged Off,debt_consolidation,CA,11.18,0,May-87,1,56,,4,0,11435,79.40%,26,w,0,Aug-18,0,,0,11435,0,0,0,0,134,0,,2,3,5200,79,14400,0,1,4,3,2859,2065,84.7,134,346,11,11,1,11,,3,56,0,3,3,3,14,1,4,24,3,4,0,2,95.2,100,0,0,14400,11435,13500,0
10250, 36 months,20.75%,384.86,E,E2,plant operator,2 years,RENT,85000,Verified,Fully Paid,debt_consolidation,CO,16.21,0,Jun-06,0,28,,19,0,13846,76.60%,23,f,0,Apr-17,0,,0,82224,2,11,3,6,4,68378,86,2,4,3574,85,16000,1,2,3,10,4328,145,95.5,108,117,3,3,0,10,28,7,28,0,5,8,5,5,15,8,8,8,19,0,5,100,100,0,0,95988,82224,10800,79988
31750, 60 months,9.16%,661.55,B,B2,pharmacist,4 years,MORTGAGE,131667,Source Verified,Current,debt_consolidation,PA,19.22,0,May-95,0,,,14,0,10659,53.30%,35,w,18200.47,Aug-18,0,,0,469449,0,3,0,3,18,64237,77,1,1,3990,70,20000,2,4,2,5,36111,5141,67.5,154,250,8,8,5,46,,8,,0,4,4,4,7,12,8,17,4,14,0,2,100,25,0,0,531203,77482,15800,83469
35000, 36 months,9.16%,1115.6,B,B2,Credit Analyst,1 year,RENT,108100,Source Verified,Current,credit_card,CA,16.62,0,Aug-93,0,49,74,6,1,44967,63%,19,w,8257.17,Aug-18,0,60,341,44967,1,0,0,0,98,0,,1,3,36593,63,55300,0,2,0,3,7495,9833,65.4,121,271,1,1,0,1,60,,49,3,3,3,5,10,2,6,17,3,6,0,1,57.9,40,0,1,55300,44967,54800,0
12000, 60 months,11.99%,266.88,C,C1,Project Manager,3 years,MORTGAGE,82000,Verified,Fully Paid,credit_card,CA,14.3,2,Nov-95,2,32,,8,0,21982,76%,18,w,0,Dec-16,0,5,0,389894,0,1,0,1,23,34822,100,0,1,8690,76,29100,0,0,3,2,48736,5525,86,164,244,21,21,1,21,32,0,32,2,4,6,10,11,3,6,14,6,8,2,0,83,100,0,0,422310,56804,22100,34822
5000, 36 months,13.67%,170.09,C,C3,customer service rep,3 years,RENT,30000,Source Verified,Current,other,CT,19.76,0,Nov-01,0,65,,19,0,4484,56%,35,w,1296.37,Aug-18,0,65,0,74759,0,12,3,6,8,70275,96,0,2,1637,92,8000,2,0,4,8,3935,2885,41.1,172,134,14,8,0,14,65,10,65,2,5,7,5,8,22,7,12,7,19,0,3,97,40,0,0,81308,74759,4900,73308
15000, 36 months,11.99%,498.15,C,C1,Owner,2 years,OWN,40000,Source Verified,Charged Off,debt_consolidation,IL,23.59,2,Jan-99,1,8,84,6,1,3148,26.20%,25,w,0,Aug-18,0,,83,34152,1,2,1,1,10,31004,76,1,4,3110,64,12000,1,0,7,6,5692,8852,26.2,149,206,1,1,0,1,,6,13,0,2,2,3,8,9,3,14,2,6,0,2,92,0,1,0,53190,34152,12000,40898
8000, 36 months,7.39%,248.45,A,A4,Benefits Manager ,< 1 year,RENT,119000,Source Verified,Fully Paid,moving,CA,6.33,0,Oct-99,0,,,6,0,15281,53.40%,14,w,0,Aug-17,0,,0,20201,0,1,0,0,27,4920,39,0,2,6439,49,28600,0,4,0,2,3367,9864,52.1,136,197,20,20,0,24,,,,0,3,5,3,4,4,5,10,5,6,0,0,100,0,0,0,41114,20201,20600,12514
19800, 36 months,17.27%,708.59,D,D2,Realtor,10+ years,MORTGAGE,60000,Not Verified,Current,debt_consolidation,VA,34.52,0,Sep-00,1,,,15,0,22081,59.80%,37,w,5318.43,Aug-18,0,,0,374580,2,4,1,2,6,56249,81,2,3,9503,74,36900,0,0,2,5,26756,9292,65.3,145,186,5,5,5,7,,5,,0,3,7,4,8,13,9,19,7,15,0,3,100,25,0,0,403376,78330,26800,69476
35000, 36 months,18.99%,1282.79,D,D4,"owner, physician",10+ years,MORTGAGE,160000,Verified,Charged Off,debt_consolidation,CA,17.49,0,Jul-94,0,,80,14,1,26022,60.40%,36,w,0,Dec-16,0,,0,666997,1,2,0,6,13,83530,,2,6,5458,60,43100,5,0,5,14,47643,15302,58.8,108,260,9,3,3,9,,0,,0,7,8,9,15,13,11,18,8,14,0,3,100,22.2,0,0,702520,109552,37100,101170
6000, 36 months,7.89%,187.72,A,A5,RN,1 year,MORTGAGE,81000,Not Verified,Current,debt_consolidation,ID,11.96,0,Mar-05,2,,68,36,3,7354,27.90%,51,w,1458.05,Aug-18,0,,0,169053,3,25,0,0,26,76869,102,2,3,3258,83,26400,0,1,4,4,4830,6346,53.7,132,51,0,0,1,14,,0,,0,6,6,6,6,41,9,9,6,36,0,3,100,50,3,0,187246,84223,13700,75521
32000, 60 months,24.11%,922.62,F,F2,Technical Rep / Operation Manager,3 years,RENT,90000,Source Verified,Current,debt_consolidation,CA,13.45,2,Mar-95,1,6,,10,0,20428,75.40%,31,w,21623.49,Aug-18,0,77,0,36096,1,3,1,2,5,15668,63,1,2,1943,69,27100,0,12,1,4,3610,427,89.8,252,204,9,5,2,49,11,5,6,1,2,6,2,5,16,7,13,6,10,0,2,86.2,100,0,0,52019,36096,4200,24919
13500, 60 months,12.99%,307.1,C,C2,court clerk,8 years,MORTGAGE,36000,Not Verified,Fully Paid,credit_card,TX,11.17,0,Mar-03,0,,113,11,1,15854,59.80%,33,w,0,Dec-16,0,,135,133150,0,0,0,3,14,0,,1,2,7644,60,26500,2,0,3,5,14794,4838,76.2,156,83,10,10,3,10,,3,,0,3,4,4,6,13,9,17,4,11,0,1,100,75,1,0,151361,15854,20300,0
16000, 60 months,15.31%,383.25,C,C5,Home Inspector FRE,2 years,MORTGAGE,50000,Source Verified,Charged Off,credit_card,FL,29.76,1,Feb-06,0,15,79,13,1,17538,58.30%,23,w,0,Aug-18,0,15,0,220324,0,2,0,1,16,21620,68,0,3,1828,63,30100,0,6,3,6,16948,468,91.2,60,77,21,8,3,21,,8,,1,4,8,4,7,3,10,16,8,13,1,1,100,100,1,0,244750,39158,5300,31941
35000, 60 months,12.99%,796.18,C,C2,Engineer,6 years,MORTGAGE,150000,Source Verified,Current,debt_consolidation,OK,15.48,0,Mar-94,1,,,8,0,38708,65.40%,17,w,21436.29,Aug-18,0,,0,357877,2,2,1,1,2,61349,38,1,2,16080,55,59200,0,0,2,4,44735,20492,65.4,264,244,5,2,1,5,,2,,0,3,3,5,5,9,5,7,3,8,0,3,100,20,0,0,402189,100057,59200,81989
24000, 36 months,17.27%,858.9,D,D2,,n/a,OWN,55000,Verified,Charged Off,credit_card,GA,47.46,0,Nov-89,0,,,15,0,41011,83.50%,36,w,0,Apr-17,0,,0,122484,0,3,0,0,34,81473,84,3,8,9424,84,49100,0,0,2,8,8166,3081,87.7,149,316,7,7,0,7,,7,,0,6,12,6,17,5,12,31,12,15,0,3,100,66.7,0,0,158479,122484,25100,109379
10000, 36 months,9.75%,321.5,B,B3,Associate,5 years,RENT,75000,Source Verified,Fully Paid,debt_consolidation,NY,8.02,0,Feb-94,0,42,,19,0,11479,56.30%,38,w,0,Dec-17,0,42,0,35432,0,8,0,0,78,23953,107,1,2,3967,83,20400,0,0,0,2,1968,1062,87,161,137,7,7,0,7,,20,45,9,2,8,2,3,19,10,16,8,19,0,1,65.8,100,0,0,42784,35432,8200,22384
6000, 36 months,6.00%,187.18,C,C3,,n/a,RENT,27000,Source Verified,Fully Paid,credit_card,WI,26.58,0,Apr-12,0,,,7,0,5301,82.80%,9,w,0,Jun-18,0,,0,52781,1,4,1,5,6,47480,83,1,2,3951,83,6400,5,1,2,7,7540,890,85.2,47,28,10,6,0,10,,7,,0,2,3,2,2,6,3,3,3,7,0,2,100,50,0,0,63975,52781,6000,57575
1200, 36 months,21.18%,45.33,E,E3,,n/a,RENT,20000,Verified,Charged Off,debt_consolidation,NV,29.92,1,Jul-89,3,9,,4,0,4770,82.20%,33,f,0,Aug-18,0,9,0,4770,2,0,0,0,103,0,,2,3,1932,82,5800,2,0,3,3,1590,68,96.6,119,320,3,3,12,22,34,1,34,10,1,3,1,9,2,4,19,3,4,1,2,71.9,100,0,0,5800,4770,2000,0
1800, 36 months,14.46%,61.93,C,C4,EVS-Maintenance,10+ years,OWN,28000,Source Verified,Fully Paid,debt_consolidation,CA,14.23,4,Dec-95,0,15,,11,0,8317,75.60%,42,w,0,Aug-18,0,,0,8317,1,0,0,0,34,0,,2,3,3226,76,11000,2,1,2,3,756,1231,84.4,112,243,6,6,1,12,15,7,15,0,7,10,7,23,4,11,37,10,11,0,2,89.2,42.9,0,0,11000,8317,7900,0
24000, 36 months,18.99%,879.63,D,D4,Air Traffic Controller,8 years,RENT,80000,Verified,Current,debt_consolidation,MI,8.73,0,Sep-08,3,,,7,0,19296,48.20%,13,w,6560.95,Aug-18,0,,0,20494,2,1,1,1,10,1144,16,2,3,11593,43,40000,0,6,4,4,3416,10704,64.3,78,90,0,0,0,0,,0,,0,3,3,3,4,5,5,7,3,7,0,3,100,0,0,0,47190,20494,30000,7000
12000, 60 months,12.99%,272.98,C,C2,Production Machine Operator,10+ years,MORTGAGE,47000,Source Verified,Fully Paid,debt_consolidation,CO,27.71,0,Mar-04,0,,101,13,1,7087,21.70%,24,w,0,Jun-18,0,,0,145598,1,3,2,5,9,48114,81,1,5,733,33,32700,3,7,4,10,11200,15618,8.1,144,133,5,5,1,20,,3,,0,2,4,3,6,10,9,13,4,13,0,3,100,0,1,0,186856,55201,17000,55764
6000, 36 months,9.16%,191.25,B,B2,Valet supervisor ,3 years,RENT,35000,Source Verified,Current,credit_card,WA,21.02,0,Aug-06,0,,,8,0,8797,55%,14,w,1478.58,Aug-18,0,,0,41274,0,2,0,1,18,32477,92,0,2,3532,80,16000,0,0,1,3,5159,2203,80,115,113,14,14,0,40,,7,,0,3,3,4,4,4,6,10,3,8,0,0,100,50,0,0,51450,41274,11000,35450
16125, 36 months,8.39%,508.21,B,B1,Probation officer ,10+ years,OWN,80000,Not Verified,Current,debt_consolidation,IL,10.61,0,Mar-99,0,,,10,0,26900,49.90%,19,w,3940.5,Aug-18,0,,0,476484,0,0,0,0,78,0,,0,0,9218,50,53900,4,0,0,0,47648,10281,71.4,140,204,70,70,3,84,,18,,0,5,6,7,8,5,9,11,6,10,0,0,100,14.3,0,0,552900,26900,36000,0
20000, 60 months,9.75%,422.49,B,B3,Licensed Loan Manager,2 years,MORTGAGE,49500,Not Verified,Fully Paid,debt_consolidation,FL,27.73,0,Feb-01,0,,,20,0,7455,19.20%,27,w,0,Jul-18,0,,0,186265,0,2,1,1,9,19829,73,2,9,2913,41,38800,5,0,3,11,9313,21505,22.4,52,181,7,7,2,7,,7,,0,12,15,13,16,4,17,21,15,20,0,4,100,7.7,0,0,228474,27284,27700,27281
8000, 36 months,6.49%,245.16,A,A2,Administrator Assistant,4 years,RENT,25000,Source Verified,Fully Paid,debt_consolidation,TX,26.59,0,Mar-89,0,49,,17,0,5724,10.30%,26,w,0,Jul-17,0,,0,18593,2,2,2,2,5,12707,71,1,1,3209,25,55500,1,0,1,3,1162,45176,11.2,9,230,4,4,0,4,49,9,49,0,3,3,11,16,2,14,23,3,17,0,3,96,10,0,0,74064,18593,50900,17962
35000, 36 months,11.47%,1153.67,B,B5,Corporate Controller,< 1 year,MORTGAGE,105000,Source Verified,Current,debt_consolidation,GA,36.63,1,Nov-88,0,3,,13,0,36513,56.70%,21,w,8844.35,Aug-18,0,,0,198166,0,2,0,0,31,12289,19,0,0,14614,38,64400,0,0,0,0,15244,14887,69.7,164,328,26,26,2,28,,,,0,5,8,6,7,6,10,13,8,13,0,0,95.2,16.7,0,0,285675,48802,49100,65000
25000, 36 months,6.49%,766.12,A,A2,VP Sales and Marketing,10+ years,OWN,325000,Source Verified,Current,debt_consolidation,NJ,9.55,1,Dec-84,1,6,64,18,1,41763,47%,29,w,5982.12,Aug-18,0,51,885,81704,2,3,2,3,5,39941,76,1,1,8811,47,88340,0,0,3,4,4539,6959,46,146,375,6,5,1,6,55,5,6,0,10,15,12,12,8,15,20,15,18,0,3,90,30,0,1,141218,81704,69590,52878
23000, 36 months,9.75%,739.45,B,B3,general utility worker,1 year,OWN,50000,Not Verified,Fully Paid,debt_consolidation,NY,19.32,0,Apr-72,0,,,7,0,30342,61.70%,16,w,0,Aug-18,0,,0,33642,0,0,0,0,107,0,,0,0,23045,59,49200,0,0,1,0,4806,17646,62.6,203,245,30,30,0,30,,1,,0,4,5,5,7,4,6,11,5,7,0,0,100,20,0,0,57420,33642,47200,0
15525, 60 months,21.18%,421.58,E,E3,Translator,4 years,OWN,75585,Not Verified,Fully Paid,medical,TX,31.39,0,Apr-01,2,,,23,0,5742,19.60%,36,w,0,Aug-18,0,,0,180066,2,2,2,3,9,32035,84,4,6,790,56,29300,4,3,9,11,12862,4560,20,122,179,6,6,2,17,,1,,0,2,6,3,9,17,10,17,6,23,0,6,100,0,0,0,216903,37777,5700,38083
30000, 60 months,9.75%,633.73,B,B3,Sales,2 years,MORTGAGE,80000,Verified,Current,debt_consolidation,LA,15.75,0,May-96,0,40,,13,0,28057,32.20%,35,w,17794.04,Aug-18,0,58,0,49325,2,1,0,1,23,21268,72,3,7,8451,42,87200,1,1,1,8,4110,56838,29.6,129,238,5,5,3,5,42,12,40,1,6,7,10,16,10,12,21,7,13,0,3,85.7,20,0,0,116704,49325,80700,29504
